Industry,PRIORITY,Business Name,Phone,Notes,Web Status,Claimed?,Tech Stack,Email,Socials,Address,Rating,Website
Painters,Low,Precision Painting Plus of Brooklyn,+1 718-313-3593,,Active,true,WordPress,,,"300 Cadman Plz W 12th Floor Office 12003, Brooklyn, NY 11201, United States",5,https://quote.precisionpaintingplus.net/brooklyn-painters-estimate/?utm_group=GMB&utm_source=GMB&utm_medium=organic&utm_campaign=Brooklyn&force_utm=true
Service Pro,Low,"JP Interiors, Inc.",+1 718-227-1200,,Active,true,WordPress,jp@jpinteriors.com,IG,"137 Montague St, Brooklyn, NY 11201, United States",5,https://www.brooklyn-painters.com/
Painters,Low,KD Cares Painting,+1 917-653-0174,,Active,true,,impallari@gmail.com,"FB, IG",,5,http://kdcarespainting.com/
Painters,Low,Brooklyn NY Painter,+1 516-962-6093,,Active,true,WordPress,Dangthuong54@gmail.com,,,5,http://brooklynnypainter.com/
Painters,Low,Bushwick House Painters,+1 718-790-4207,,Active,true,,,,"1188 Broadway, Brooklyn, NY 11221, United States",5,https://www.bushwickhousepainters.com/
Painters,Low,Flatbush House Painters,+1 347-508-7646,,Active,true,,bootstrap-icons@1.4.1,,"3018 Church Ave, Brooklyn, NY 11226, United States",5,https://www.flatbushhousepainters.com/
Painters,Low,Green City Painters,+1 347-281-3446,,Active,true,Squarespace,user@domain.com,"FB, IG","357 Keap St, Brooklyn, NY 11211, United States",5,http://greencitypainters.com/
Painters,Low,Ronquillo Painting LLC,+1 347-397-3305,,Active,true,WordPress,info@ronquillopainting.com,"FB, IG, IN","149 18th St, Brooklyn, NY 11215, United States",5,https://ronquillopainting.com/
Painters,Low,Brooklyn Painters,+1 718-344-4562,,Active,true,WordPress,,FB,"344 Avenue U, Brooklyn, NY 11223, United States",5,http://brooklynpainters.com/
Painters,Low,🥇 House and interior painting near me | FREE cost estimate | Commercial and residential,+1 646-425-4514,,Active,true,,,,"1020 President St, Brooklyn, NY 11225, United States",5,https://taplink.cc/taskerny
Painters,Low,Brooklyn Painters For A Day,+1 929-297-0916,,Active,true,WordPress,,"FB, IN","247 N 7th St, Brooklyn, NY 11211, United States",5,https://paintersforaday.com/brooklyn/
Painters,Low,House Of Paint,+1 415-990-3760,,Active,true,WordPress,email@domain.com,IG,"184 19th St, Brooklyn, NY 11232, United States",5,https://www.houseofpaintnyc.com/contact
Painters,Low,"Morency Paint & Move - Painters in Brooklyn, NY",+1 914-620-2210,,Active,true,WordPress,info@morencypaintandmove.com,"FB, IG","4714 New Utrecht Ave, Brooklyn, NY 11219, United States",5,http://morencypaintandmove.com/
Painters,Low,Platinum Painting Service,+1 332-733-0242,,Active,true,WordPress,,,,5,http://platinumpaintingservice.com/
Painters,Low,Red Hook Handyman & Painter,+1 917-924-9917,,Active,true,,info@redhookhandyman.com,,"277 Van Brunt St, Brooklyn, NY 11231, United States",5,https://www.redhookhandyman.com/
Service Pro,Low,NYCGoing Inc,+1 718-737-2425,,Active,true,WordPress,willsunpsy@gmail.com,"FB, IG, IN","2517 E 1st St, Brooklyn, NY 11223, United States",5,https://nycgoing.com/
Construction,Low,Best Budget Construction | Home Painting Contractor | Masonry | Waterproofing | Roofing | Stucco,+1 917-674-9488,,Active,true,WordPress,BESTBUDGETCONSTRUCTION@GMAIL.COM,"FB, IG","50 Sheridan Ave Apt 1F, Brooklyn, NY 11208, United States",5,https://www.bestbudgetconstruction.com/
Painters,Low,WOW 1 DAY PAINTING Brooklyn,+1 855-398-8590,,Active,true,,,"FB, IG, IN",,5,https://www.wow1day.com/locations/house-painting-brooklyn/?utm_source=googleplus&utm_medium=maps&utm_campaign=gmb
Service Pro,Low,Prime Tech Restoration Inc.,+1 347-599-5372,,Has Website,true,,,,"110 Caton Ave suite : 3B, Brooklyn, NY 11218, United States",5,https://www.primetekres.com/
Construction,Low,Citypro Contracting LLC,+1 718-775-7902,,Active,true,WordPress,CITYPRO7902@GMAIL.COM,"FB, IG","357 Dahill Rd, Brooklyn, NY 11218, United States",5,https://cityprocontracting.com/
Construction,Low,ACR Pro Contractors,+1 212-203-7560,,Active,true,Squarespace,info@acrcontracting.com,"FB, IG","128 10th St Suite A, Brooklyn, NY 11215, United States",5,http://www.parkslopecontracting.com/
Painters,Low,MG PAINTING CORP,+1 917-686-6121,,Active,true,,Mgpainting03@yahoo.com,FB,"37-48 Warren St, Jackson Heights, NY 11372, United States",5,http://www.painternearyou.com/
Construction,Low,Top General Contractors Queens,+1 718-736-2413,,Active,true,WordPress,info@location1-website.com,"FB, IG","43-04 44th St # 6L, Sunnyside, NY 11104, United States",5,https://topgeneralcontractorsqueens.com/?utm_source=google&utm_medium=gmb&utm_campaign=queens
Construction,Low,Sergio's Painting Construction LLC,+1 347-861-4852,,Active,true,,sergiospaintingconst.llc@gmail.com,"FB, IG","27 Raymond Pl, Staten Island, NY 10310, United States",5,https://sergiospaintingconstllc.com/
Painters,Low,Peter Painting,+1 646-385-6054,,Active,true,WordPress,peterpaintin123@yahoo.com,,"3185 Richmond Rd, Staten Island, NY 10306, United States",5,https://www.peterpaintingnyc.com/
Painters,Low,Martinez Painters Inc.,+1 646-234-4794,,Active,true,,intl-tel-input@18.2.1,FB,,5,http://martinezpainters.com/
Cleaning,Low,Clean Sweep Contracting,+1 347-723-5277,,Active,true,WordPress,cleansweepcontracting@gmail.com,,"78 Gwenn Loop, Staten Island, NY 10314, United States",5,http://cleansweepcontractingcorp.com/
Painters,Low,JTC Painting & Decorating,+1 212-273-3711,,Active,true,WordPress,support@JTCpainting.com,"FB, IN","91 Wright Ave, Staten Island, NY 10303, United States",5,https://jtcpainting.com/
Painters,Low,Wallpaper Installation & Interior Painting.,+1 917-751-4884,,Active,true,,UU.@40.7429828,FB,"64 Laconia Ave, Staten Island, NY 10305, United States",5,http://www.auwallcovering.com/
Construction,Low,SABI Construction,+1 646-673-3984,,Active,true,WordPress,,,"7702 15th Ave, Brooklyn, NY 11228, United States",5,https://sabiconstruction.com/
Painters,Low,Floor and Decor,+1 347-773-2551,,Active,true,,scandit-sdk@5.7.1,"FB, IG, IN","98 Richmond Hill Rd, Staten Island, NY 10314, United States",5,https://www.flooranddecor.com/
Construction,Low,Elite Contracting Services,+1 917-473-3377,,Active,true,Squarespace,contact@elitecontractors.us,"FB, IG","598 Armstrong Ave, Staten Island, NY 10308, United States",5,https://www.elitecontractors.us/
Painters,Low,A & K Painters Harlem,+1 646-461-4578,,Active,true,,,,"242w W 116th St, New York, NY 10026, United States",5,https://www.aandkpaintersharlem.com/
Painters,Low,Superior NYC Painting,+1 646-681-2770,,Active,true,WordPress,support@superiornycpainting.com,,,5,https://superiornycpainting.com/
Painters,Low,Paint Works New York,+1 212-923-2600,,Active,true,WordPress,,"FB, IG","135 E 57th St 8th Floor, New York, NY 10022, United States",5,https://paintworksny.com/
Painters,Low,Blank Canvas Painting,+1 646-763-4331,,Active,true,WordPress,info@blankcanvaspainting.com,,"118A Orchard St Suite 123, New York, NY 10002, United States",5,https://blankcanvaspainting.com/
Painters,Low,House Painter New York NYC,+1 747-777-2537,,Active,true,WordPress,,,"79 Chambers St, New York, NY 10007, United States",5,https://www.housepainternewyork.com/
Painters,Low,Gramercy Pro Painting,+1 212-518-3224,,Active,true,WordPress,,"FB, IG","145 E 15th St, New York, NY 10003, United States",5,https://www.gramercypropainting.com/?utm_source=google&utm_medium=gmb&utm_campaign=seo
Painters,Low,L & X Painting & Decorating,+1 646-846-2868,,Active,true,,,,"342 Lexington Ave, New York, NY 10016, United States",5,https://www.lxpaintingdecorating.com/
Painters,Low,Apartment Painters NYC,+1 718-568-7717,,Active,true,WordPress,,,"15 W 84th St Ste 4C, New York, NY 10024, United States",5,https://apartmentpaintersnyc.com/
Painters,Low,T & M House Painting Kips Bay,+1 646-576-7514,,Active,true,,bootstrap-icons@1.4.1,,"309 3rd Ave, New York, NY 10010, United States",5,https://www.tmhousepaintingkipsbay.com/
Construction,Low,FH Renovation,+1 347-403-6173,,Active,true,,Mit_sef@hotmail.com,FB,"2077 Hering Ave, Bronx, NY 10461, United States",5,http://fhrenovationnyc.com/
Painters,Low,Parkchester/ Hi Touch Painting,+1 917-743-3480,,Active,true,WordPress,ksivam.m@gmail.com,FB,"18 Metropolitan Oval, Bronx, NY 10462, United States",5,http://parkchesterpainting.com/
Construction,Low,RH RENOVATION LLC,+1 646-818-4305,,Active,true,WordPress,info@example.com,FB,"1951 Hone Ave, Bronx, NY 10461, United States",5,http://rhrenovationnyc.com/
Construction,Low,Big Bird Construction,+1 914-393-4878,,Active,true,WordPress,bigbirdgc1@gmail.com,"FB, IG","1561 Leland Ave #2, Bronx, NY 10460, United States",5,https://bigbirdgc.com/
Construction,Low,ZK Contracting Bronx NYC Local Law 11 NYC DOB Facade & Parapet Walls Contractor,+1 718-355-9100,,Active,true,WordPress,Zkcontractingco@gmail.com,"FB, IN","357 E 201st St, Bronx, NY 10458, United States",5,http://www.zkcontracting.com/
Construction,Low,Dependable Lawn Care and Construction Corp,+1 917-302-3111,,Active,true,WordPress,info@nydependablelawncare.com,"FB, IG, IN","1401 Bay Ridge Ave, Brooklyn, NY 11219, United States",4.9,https://nydependablelawncare.com/
Landscaping,Low,Brooklyn Landscape Design,+1 646-504-7079,,Active,true,Squarespace,user@domain.com,"FB, IG","217 Sackett St, Brooklyn, NY 11231, United States",4.9,http://www.brooklynlandscapedesign.com/
Landscaping,Low,Christina Brown Gardens,+1 917-391-8806,,Active,true,Squarespace,user@domain.com,FB,"250 Park Pl, Brooklyn, NY 11238, United States",4.9,http://www.christinasgardens.com/
Nail Salons,Low,Outside Space NYC,+1 718-622-2927,,Active,true,,,,"68 Jay St #1002, Brooklyn, NY 11201, United States",4.9,http://www.outsidespacenyc.com/
Landscaping,Low,Brook Landscape,+1 718-797-2937,,Active,true,Squarespace,user@domain.com,"FB, IG, IN","1523 Dean St, Brooklyn, NY 11213, United States",4.9,http://brooklandscape.com/
Landscaping,Low,Modern Urban Design Landscaping,+1 917-692-2054,,Active,true,Squarespace,user@domain.com,FB,"260 Cumberland St, Brooklyn, NY 11205, United States",4.9,http://www.mudlandscaping.com/
Landscaping,Low,Samuel Lewis Landscapes LLC,+1 917-533-0610,,Active,true,Squarespace,user@domain.com,"FB, IG","521 11th St, Brooklyn, NY 11215, United States",4.9,http://samuellewislandscapesllc.com/
Landscaping,Low,Rising Gardens,+1 646-335-3712,,Active,true,Squarespace,user@domain.com,"FB, IG","252 Van Brunt St, Brooklyn, NY 11231, United States",4.9,http://risinggardensinc.com/
Landscaping,Low,Brooklyn Landscapes Ltd,+44 161 945 9279,,Active,true,,,,"Harling Rd, Wythenshawe, Manchester M22 4UX, United Kingdom",4.9,http://brooklynlandscapes.com/
Landscaping,Low,Diyarza Landscaping – Garden Center,+1 718-438-3199,,Active,true,WordPress,ruibellandscaping@hotmail.com,IG,"702 Caton Ave, Brooklyn, NY 11218, United States",4.9,https://www.diyarzalandscaping.org/
Landscaping,Low,Anthony Gallo Landscaping & Nursery,+1 718-377-1046,,Active,true,,,"FB, IG","1909 Flatbush Ave, Brooklyn, NY 11210, United States",4.9,http://gallogardens.com/
Service Pro,Low,Little Miracles Designs,+1 718-844-4963,,Active,true,,snewman@littlemiraclesdesigns.com,"IG, IN","540 President St, Brooklyn, NY 11215, United States",4.9,http://littlemiraclesdesigns.com/
Service Pro,Low,HARRISON GREEN,+1 212-858-9088,,Active,true,,studio@harrisongreen.com,IG,"60 Grattan St, Brooklyn, NY 11237, United States",4.9,https://harrisongreen.com/
Service Pro,Low,"Greengage Urbanscape, Ltd.",+1 718-922-2900,,Active,true,Squarespace,user@domain.com,"FB, IG","435 Sutter Ave, Brooklyn, NY 11212, United States",4.9,https://www.greengagenyc.com/
Landscaping,Low,Folia Gardens,+1 347-369-4299,,Active,true,Squarespace,user@domain.com,"FB, IG, IN","1561 Bergen St, Brooklyn, NY 11213, United States",4.9,http://foliagardens.com/
Service Pro,Low,Greenery NYC,+1 646-543-3797,,Active,true,WordPress,info@greenerynyc.com,IG,"195 Dupont St, Brooklyn, NY 11222, United States",4.9,https://greenerynyc.com/
Service Pro,Low,NYC Plant Help,+1 862-200-9898,,Active,true,WordPress,nycplanthelp@gmail.com,,"555 Main St, New York, NY 10044, United States",4.9,https://nycplantdoctor.com/schedule-your-plant-consultation/
Service Pro,Low,Future Green,+1 718-855-8995,,Active,true,,info@futuregreenstudio.com,IG,"18 Bay St, Brooklyn, NY 11231, United States",4.9,https://futuregreenstudio.com/
Landscaping,Low,Urbangreen Gardens,+1 646-481-8734,,Active,true,Squarespace,user@domain.com,"FB, IG","862 Union St, Brooklyn, NY 11215, United States",4.9,http://www.urbangreengardens.com/
Landscaping,Low,DMS LANDSCAPING,+1 347-733-7041,,Active,true,,,"FB, IG","1501 64th St, Brooklyn, NY 11219, United States",4.9,https://www.instagram.com/dms_landscaping_/
Service Pro,Low,Passionate Produce,+1 929-359-3845,,Active,true,,,,"23 Lewis Ave, Brooklyn, NY 11206, United States",4.9,https://www.passionateproduce.net/
Landscaping,Low,Montemarano Garden Center & Equipment,+1 718-331-8222,,Active,true,,13e49d785d8d4f828038b6136f3b48ba@sentry.io,,"2139 57th St, Brooklyn, NY 11204, United States",4.9,http://www.montemaranogardencenter.com/
Landscaping,Low,"JC Landscaping & Design, Inc.",+1 718-672-7323,,Active,true,WordPress,info@jcdesignscapes.com,"FB, IG, IN","66-70 69th St, Middle Village, NY 11379, United States",4.9,https://jcdesignscapes.com/
Landscaping,Low,Grass-Hoppers Landscaping,+1 917-450-1123,,Active,true,WordPress,info.grasshopperslandscaping@gmail.com,"FB, IG",,4.6,http://www.grass-hopperslandscaping.com/
Lawyers,Low,Landscaping and Lawn Care Services,+1 786-857-2738,,Active,true,WordPress,,IG,"162-06 65th Ave apartment#3, Queens, NY 11365, United States",4.6,http://davidlandscapingservices.com/
Construction,Low,Landscape Renovations - Backyard Landscaping Queens,+1 929-866-5448,,Active,true,WordPress,,IG,"60-53 Woodhaven Blvd, Elmhurst, NY 11373, United States",4.6,http://www.thebackyardlandscaping.com/
Landscaping,Low,Lisena Landscaping,+1 718-845-5185,,Active,true,,wght@400..700,"FB, IG, IN","101-20 99th St, Ozone Park, NY 11416, United States",4.6,http://www.lisenaland.com/
Landscaping,Low,Juarez Landscaping Company Gardening Services Queens & Long Island New York,+1 917-396-2186,,Active,true,,,,"87-77 169th St, Jamaica, NY 11432, United States",4.6,http://hectorjuarezlandscaping.yolasite.com/
Construction,Low,J&J Landscaping & Construction,+1 646-248-9608,,Active,true,,joe@jnjlandscapingconstruction.com,"FB, IG","73A Stack Dr, Staten Island, NY 10312, United States",4.9,http://jnjlandscapingconstruction.com/
Landscaping,Low,Bianco’s Landscaping & Masonry,+1 718-420-0901,,Active,true,WordPress,,"FB, IG","239 South Ave, Staten Island, NY 10303, United States",4.9,http://landscapingsi.com/
Landscaping,Low,Acevedo Landscaping,+1 646-533-8287,,Active,true,WordPress,victoracevedo0610@gmail.com,FB,"111 Spartan Ave, Staten Island, NY 10303, United States",4.9,https://acevedolandscapingny.com/
Lawyers,Low,Staten Island Lawn Care & Landscaping,+1 718-874-1476,,Active,true,WordPress,,,,4.9,http://www.statenislandlawncare.com/
Landscaping,Low,Alliance Landscaping and Masonry,+1 718-434-0951,,Active,true,Squarespace,user@domain.com,"FB, IG","Arthur Kill Rd, Staten Island, NY 10309, United States",4.9,http://alliancelsm.com/
Landscaping,Low,Victory Nursery & Landscaping Inc,+1 347-201-4124,,Active,true,,victorynursery2016@gmail.com,"FB, IG, IN","3441 Victory Blvd, Staten Island, NY 10314, United States",4.9,https://www.victorynursery2016.com/
Lawyers,Low,Steve's Landscaping & Lawncare Inc.,+1 718-698-7190,,Active,true,"WordPress, Squarespace",,,"133 Bradley Ave, Staten Island, NY 10314, United States",4.9,http://www.steveslandscapingny.com/
Landscaping,Low,EJ Landscaping Inc,+1 347-500-3879,,Active,true,,,,"249 Heberton Ave, Staten Island, NY 10302, United States",4.9,http://ejlandscapingservices.com/
Landscaping,Low,Sparkles Landscaping And Home Improvement,+1 917-385-7187,,Active,true,,amandamaldonadox@gmail.com,FB,"160 Brighton Ave, Staten Island, NY 10301, United States",4.9,https://sparkles-landscaping-and-home-improvement.ueniweb.com/?utm_campaign=gmb
Lawyers,Low,EAG Maintenance - EAGLE Landscaping & Lawn Care,+1 347-524-1113,,Active,true,Squarespace,user@domain.com,FB,"187 Decker Ave, Staten Island, NY 10302, United States",4.9,http://www.eaglandscaping.com/
Landscaping,Low,Carmelo's landscaping corp,+1 347-345-7079,,Active,true,WordPress,carmelolandscaping99@gmail.com,"FB, IG","3188 Victory Blvd, Staten Island, NY 10314, United States",4.9,http://www.carmeloslandscapingcorp.com/
Landscaping,Low,Scenic View Landscaping & Design Specialist,+1 732-602-1949,,Active,true,WordPress,info@scenicviewlandscapingnj.com,"FB, IG","213 Broad St, Keyport, NJ 07735, United States",4.9,http://www.scenicviewlandscapingnj.com/
Landscaping,Low,Ozzy and Son Landscaping,+1 732-337-3758,,Active,true,,,"FB, IG","40 Howard St, Woodbridge Township, NJ 08861, United States",4.9,https://www.facebook.com/ozzyslandscapingnj/
Landscaping,Low,Sweetbrook Wholesale Nursery Garden Center,+1 718-448-5661,,Active,true,,,,"2371 Forest Ave, Staten Island, NY 10303, United States",4.9,http://www.sweetbrookgardencenter.com/
Landscaping,Low,Metropolitan Garden Design,+1 347-325-1720,,Active,true,Squarespace,user@domain.com,"FB, IG","22 E 88th St, New York, NY 10128, United States",5,http://www.metropolitangardendesign.com/
Landscaping,Low,Deep Roots Landscape & Management,+1 785-537-0898,,Active,true,Squarespace,user@domain.com,FB,"3061 Zeandale Rd, Manhattan, KS 66502, United States",5,http://deeprootslm.com/
Landscaping,Low,Breeze & Co. Landscaping,+1 785-706-8098,,Active,true,,breezeandco.landscaping@gmail.com,"FB, IG","2124 Londondery Dr, Manhattan, KS 66503, United States",5,https://manhattan-landscaping.com/
Landscaping,Low,Garibay Landscaping,+1 785-236-1717,,Active,true,WordPress,wght@200..700,"FB, IG","1286 Garibay Ln, Manhattan, KS 66502, United States",5,https://garibaylawncare.com/
Landscaping,Low,"Rothwell Landscape, Inc.",+1 785-539-1799,,Active,true,,contactus@rothwelllandscape.com,FB,"1607 Fair Ln, Manhattan, KS 66502, United States",5,http://www.rothwelllandscape.com/
Lawyers,Low,Augusta Lawn Care of Manhattan,+1 785-473-7005,,Active,true,,manhattan@augustalawncareservices.com,"FB, IG",,5,https://www.augustalawncareservices.com/manhattan
Lawyers,Low,KS Lawn Ranger LLC,+1 913-221-7981,,Active,true,,kslawnranger@gmail.com,,,5,http://kslawnranger.com/
Service Pro,Low,Blueville Nursery Inc,+1 785-539-2671,,Active,true,,dstoddard@bluevillenursery.com,"FB, IG, IN","4539 Anderson Ave, Manhattan, KS 66503, United States",5,https://www.bluevillenursery.com/
Service Pro,Low,Plant Specialists,+1 718-392-9404,,Active,true,Squarespace,sales@plantspecialists.com,"FB, IG","42-25 Vernon Blvd, Long Island City, NY 11101, United States",5,http://www.plantspecialists.com/
Lawyers,Low,Elitelawncarepros,+1 785-844-4580,,Active,true,,elitelawncarepros@gmail.com,,,5,http://elitelawncareprosllc.com/
Service Pro,Low,Midland Exteriors,+1 785-336-5887,,Active,true,WordPress,appointments@midlandexteriors.com,"FB, IG","8226 S Port Dr, Manhattan, KS 66502, United States",5,https://midlandexteriors.com/
Service Pro,Low,Midwest Concrete Materials,+1 785-776-8811,,Active,true,,office@MidwestConcreteMaterials.com,,"5065 Charlson Rd, Manhattan, KS 66503, United States",5,http://www.midwestconcretematerials.com/locations/west-manhattan-ready-mix-sand-plant
